Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,season_type
2024-10-04,Marseille,Angers,1,1,D,0,0,D,,13,8,4,3,12,9,9,3,4,0,1,1,2024_2025,normal
2024-10-05,St Etienne,Auxerre,3,1,H,1,0,H,,13,11,5,3,13,10,5,4,3,1,0,0,2024_2025,normal
2024-10-05,Lille,Toulouse,2,1,H,0,1,A,,10,9,3,3,13,8,4,6,3,2,0,0,2024_2025,normal
2024-10-05,Rennes,Monaco,1,2,A,1,2,A,,14,5,3,2,9,16,10,4,2,4,0,0,2024_2025,normal
2024-10-06,Lyon,Nantes,2,0,H,1,0,H,,17,11,6,6,10,5,6,9,1,2,0,0,2024_2025,normal
2024-10-06,Brest,Le Havre,2,0,H,1,0,H,,8,14,3,0,19,11,1,9,4,0,1,1,2024_2025,normal
2024-10-06,Reims,Montpellier,4,2,H,2,1,H,,18,10,5,3,15,13,4,4,3,5,0,0,2024_2025,normal
2024-10-06,Strasbourg,Lens,2,2,D,1,2,A,,8,12,5,5,15,18,3,5,2,4,0,0,2024_2025,normal
2024-10-06,Nice,Paris SG,1,1,D,1,0,H,,9,19,3,9,7,9,5,15,1,2,0,0,2024_2025,normal
2024-10-18,Monaco,Lille,0,0,D,0,0,D,,14,3,4,1,13,14,6,1,1,5,1,0,2024_2025,normal
2024-10-19,Brest,Rennes,1,1,D,0,0,D,,12,6,2,4,18,15,2,4,2,2,0,0,2024_2025,normal
2024-10-19,St Etienne,Lens,0,2,A,0,1,A,,15,13,1,5,12,16,2,7,1,2,0,0,2024_2025,normal
2024-10-19,Paris SG,Strasbourg,4,2,H,1,0,H,,18,16,10,8,10,12,5,5,2,2,0,0,2024_2025,normal
2024-10-20,Le Havre,Lyon,0,4,A,0,1,A,,7,16,1,8,17,11,4,6,3,4,0,0,2024_2025,normal
2024-10-20,Auxerre,Reims,2,1,H,1,0,H,,10,15,8,3,6,10,5,9,2,3,0,0,2024_2025,normal
2024-10-20,Nantes,Nice,1,1,D,0,0,D,,11,13,7,7,10,11,4,8,2,1,0,0,2024_2025,normal
2024-10-20,Toulouse,Angers,1,1,D,0,1,A,,18,8,6,4,11,9,8,2,2,4,0,0,2024_2025,normal
2024-10-20,Montpellier,Marseille,0,5,A,0,3,A,,13,21,5,10,11,18,3,2,1,3,1,0,2024_2025,normal
2024-10-25,Rennes,Le Havre,1,0,H,0,0,D,,20,5,4,1,10,7,14,0,2,4,0,1,2024_2025,normal
2024-10-26,Angers,St Etienne,4,2,H,2,1,H,,13,19,8,7,10,13,2,3,1,3,0,0,2024_2025,normal
2024-10-26,Reims,Brest,1,2,A,1,2,A,,11,13,3,4,15,11,7,3,3,2,0,0,2024_2025,normal
2024-10-26,Lens,Lille,0,2,A,0,0,D,,11,11,4,3,16,14,8,2,4,4,0,0,2024_2025,normal
2024-10-27,Lyon,Auxerre,2,2,D,1,0,H,,12,17,8,4,7,14,5,4,0,4,0,0,2024_2025,normal
2024-10-27,Montpellier,Toulouse,0,3,A,0,3,A,,9,15,2,6,8,20,1,3,1,2,1,0,2024_2025,normal
2024-10-27,Nice,Monaco,2,1,H,1,1,D,,17,11,9,5,16,11,6,6,2,5,0,1,2024_2025,normal
2024-10-27,Strasbourg,Nantes,3,1,H,1,0,H,,9,8,5,6,15,17,5,4,2,3,0,0,2024_2025,normal
2024-10-27,Marseille,Paris SG,0,3,A,0,3,A,,5,19,1,8,4,7,1,2,1,0,1,0,2024_2025,normal
2024-11-01,Monaco,Angers,0,1,A,0,1,A,,11,10,3,3,16,12,4,4,1,1,0,0,2024_2025,normal
2024-11-01,Lille,Lyon,1,1,D,1,0,H,,14,14,2,3,12,10,4,9,3,1,0,0,2024_2025,normal
2024-11-02,Paris SG,Lens,1,0,H,1,0,H,,18,13,8,2,3,20,7,4,1,5,0,1,2024_2025,normal
2024-11-02,Brest,Nice,0,1,A,0,1,A,,16,12,6,3,9,4,6,2,0,2,0,0,2024_2025,normal
2024-11-02,St Etienne,Strasbourg,2,0,H,0,0,D,,13,9,3,3,9,4,2,3,2,1,0,0,2024_2025,normal
2024-11-03,Toulouse,Reims,1,0,H,0,0,D,,13,13,6,2,16,15,6,7,0,3,0,0,2024_2025,normal
2024-11-03,Auxerre,Rennes,4,0,H,2,0,H,,16,7,8,4,11,15,3,8,0,2,0,0,2024_2025,normal
2024-11-03,Le Havre,Montpellier,1,0,H,0,0,D,,12,15,4,1,11,13,2,10,2,1,0,0,2024_2025,normal
2024-11-03,Nantes,Marseille,1,2,A,1,1,D,,7,9,3,4,16,6,2,5,1,1,0,0,2024_2025,normal
2024-11-08,Marseille,Auxerre,1,3,A,0,3,A,,19,10,5,6,13,16,5,3,3,2,0,0,2024_2025,normal
2024-11-09,Strasbourg,Monaco,1,3,A,1,0,H,,5,19,2,8,16,18,1,2,5,2,0,0,2024_2025,normal
2024-11-09,Lens,Nantes,3,2,H,1,1,D,,15,9,3,3,14,8,6,1,2,0,0,0,2024_2025,normal
2024-11-09,Angers,Paris SG,2,4,A,0,4,A,,10,26,3,12,5,16,6,8,0,3,0,0,2024_2025,normal
2024-11-10,Nice,Lille,2,2,D,0,1,A,,17,13,5,6,12,9,6,2,2,2,0,0,2024_2025,normal
2024-11-10,Le Havre,Reims,0,3,A,0,2,A,,10,18,3,7,10,17,8,7,1,4,0,0,2024_2025,normal
2024-11-10,Montpellier,Brest,3,1,H,2,0,H,,14,19,8,6,18,13,3,7,5,1,0,0,2024_2025,normal
2024-11-10,Rennes,Toulouse,0,2,A,0,2,A,,7,9,1,2,16,16,5,3,3,1,0,0,2024_2025,normal
2024-11-10,Lyon,St Etienne,1,0,H,1,0,H,,17,10,7,6,11,13,7,6,3,2,0,0,2024_2025,normal
2024-11-22,Monaco,Brest,3,2,H,2,0,H,,10,12,4,4,7,12,2,8,2,2,0,0,2024_2025,normal
2024-11-22,Paris SG,Toulouse,3,0,H,1,0,H,,17,11,8,2,11,14,7,5,1,2,0,0,2024_2025,normal
2024-11-23,Lens,Marseille,1,3,A,0,0,D,,16,7,7,4,17,9,6,0,3,3,0,0,2024_2025,normal
2024-11-23,St Etienne,Montpellier,1,0,H,0,0,D,,11,11,4,3,19,11,5,11,3,5,0,0,2024_2025,normal
2024-11-23,Reims,Lyon,1,1,D,0,1,A,,14,13,6,7,11,13,4,2,2,0,0,0,2024_2025,normal
2024-11-24,Lille,Rennes,1,0,H,1,0,H,,5,4,2,1,19,16,3,3,3,2,0,0,2024_2025,normal
2024-11-24,Auxerre,Angers,1,0,H,0,0,D,,10,10,6,5,13,7,2,2,4,1,0,0,2024_2025,normal
2024-11-24,Nantes,Le Havre,0,2,A,0,1,A,,18,7,4,5,14,12,9,2,2,1,0,0,2024_2025,normal
2024-11-24,Nice,Strasbourg,2,1,H,0,1,A,,15,10,5,3,16,8,4,7,2,0,0,0,2024_2025,normal
2024-11-29,Reims,Lens,0,2,A,0,1,A,,16,11,3,6,14,12,3,1,1,2,0,0,2024_2025,normal
2024-11-30,Rennes,St Etienne,5,0,H,2,0,H,,18,2,9,0,14,12,6,1,0,1,0,1,2024_2025,normal
2024-11-30,Brest,Strasbourg,3,1,H,2,0,H,,11,12,8,4,15,8,4,3,3,2,0,0,2024_2025,normal
2024-11-30,Paris SG,Nantes,1,1,D,1,1,D,,24,5,10,2,3,6,9,3,0,0,0,0,2024_2025,normal
2024-12-01,Montpellier,Lille,2,2,D,1,1,D,,11,13,5,4,9,21,7,2,4,5,1,1,2024_2025,normal
2024-12-01,Le Havre,Angers,0,1,A,0,0,D,,5,12,1,3,8,10,2,4,2,0,0,0,2024_2025,normal
2024-12-01,Lyon,Nice,4,1,H,3,1,H,,16,16,8,7,11,11,5,4,1,2,0,0,2024_2025,normal
2024-12-01,Toulouse,Auxerre,2,0,H,2,0,H,,12,4,7,0,14,12,6,2,0,0,0,0,2024_2025,normal
2024-12-01,Marseille,Monaco,2,1,H,0,1,A,,9,7,4,4,15,16,5,3,0,1,0,0,2024_2025,normal
2024-12-06,Lille,Brest,3,1,H,2,0,H,,10,7,6,3,13,16,2,1,1,1,0,0,2024_2025,normal
2024-12-06,Auxerre,Paris SG,0,0,D,0,0,D,,6,25,2,11,8,7,3,15,2,1,0,0,2024_2025,normal
2024-12-07,Monaco,Toulouse,2,0,H,0,0,D,,19,6,5,3,15,16,2,3,2,2,0,0,2024_2025,normal
2024-12-07,Nice,Le Havre,2,1,H,0,0,D,,17,12,5,2,10,10,5,8,3,2,0,0,2024_2025,normal
2024-12-07,Angers,Lyon,0,3,A,0,1,A,,10,16,2,10,13,13,2,7,0,2,0,0,2024_2025,normal
2024-12-08,Lens,Montpellier,2,0,H,1,0,H,,18,7,4,4,15,7,6,3,2,3,0,0,2024_2025,normal
2024-12-08,Nantes,Rennes,1,0,H,0,0,D,,14,5,2,3,15,9,5,4,1,1,0,1,2024_2025,normal
2024-12-08,Strasbourg,Reims,0,0,D,0,0,D,,7,11,2,3,13,16,3,2,1,2,0,0,2024_2025,normal
2024-12-08,St Etienne,Marseille,0,2,A,0,1,A,,3,21,2,10,13,10,0,9,1,1,0,0,2024_2025,normal
2024-12-13,Toulouse,St Etienne,2,1,H,0,0,D,,11,3,4,2,16,15,2,3,3,4,0,0,2024_2025,normal
2024-12-14,Marseille,Lille,1,1,D,1,0,H,,9,10,3,5,14,9,3,8,1,3,1,0,2024_2025,normal
2024-12-14,Auxerre,Lens,2,2,D,1,2,A,,10,16,3,5,10,10,3,5,3,1,0,0,2024_2025,normal
2024-12-14,Reims,Monaco,0,0,D,0,0,D,,8,14,0,3,15,22,1,4,1,3,0,0,2024_2025,normal
2024-12-15,Montpellier,Nice,2,2,D,1,2,A,,20,18,8,6,15,13,9,4,1,2,0,0,2024_2025,normal
2024-12-15,Brest,Nantes,4,1,H,2,0,H,,13,16,8,7,10,14,0,5,3,3,0,0,2024_2025,normal
2024-12-15,Le Havre,Strasbourg,0,3,A,0,2,A,,11,9,1,5,11,7,3,2,0,1,0,0,2024_2025,normal
2024-12-15,Rennes,Angers,2,0,H,1,0,H,,7,3,4,0,18,12,2,1,3,1,0,0,2024_2025,normal
2024-12-15,Paris SG,Lyon,3,1,H,2,1,H,,13,7,6,3,7,8,4,3,2,3,0,0,2024_2025,normal
2024-12-18,Monaco,Paris SG,2,4,A,0,1,A,,15,17,5,12,11,11,1,9,2,0,0,0,2024_2025,normal
2025-01-03,Nice,Rennes,3,2,H,3,1,H,,9,10,6,5,11,14,3,3,3,3,1,0,2024_2025,normal
2025-01-04,St Etienne,Reims,3,1,H,0,1,A,,14,11,4,1,19,10,6,9,2,1,0,0,2024_2025,normal
2025-01-04,Lille,Nantes,1,1,D,1,0,H,,13,6,3,2,6,10,2,0,1,2,0,0,2024_2025,normal
2025-01-04,Lyon,Montpellier,1,0,H,0,0,D,,12,16,2,6,8,10,3,5,1,2,0,0,2024_2025,normal
2025-01-05,Angers,Brest,2,0,H,1,0,H,,7,12,2,4,14,11,2,4,2,1,0,0,2024_2025,normal
2025-01-05,Lens,Toulouse,0,1,A,0,0,D,,14,8,1,4,20,12,7,1,5,2,1,0,2024_2025,normal
2025-01-05,Strasbourg,Auxerre,3,1,H,1,1,D,,11,14,4,7,10,13,4,3,1,2,0,0,2024_2025,normal
2025-01-05,Marseille,Le Havre,5,1,H,3,0,H,,15,4,9,1,12,6,4,0,1,0,0,0,2024_2025,normal
2025-01-10,Nantes,Monaco,2,2,D,1,0,H,,10,15,4,7,17,14,3,11,3,0,0,0,2024_2025,normal
2025-01-10,Auxerre,Lille,0,0,D,0,0,D,,13,13,3,5,7,8,6,10,0,4,1,0,2024_2025,normal
2025-01-11,Brest,Lyon,2,1,H,2,1,H,,11,10,6,3,10,10,4,7,1,2,0,0,2024_2025,normal
2025-01-11,Reims,Nice,2,4,A,1,2,A,,12,15,3,10,12,7,6,3,4,2,0,0,2024_2025,normal
2025-01-11,Rennes,Marseille,1,2,A,1,1,D,,5,13,4,7,11,13,2,3,2,2,0,0,2024_2025,normal
2025-01-12,Le Havre,Lens,1,2,A,1,1,D,,8,25,4,7,11,14,3,8,2,2,0,0,2024_2025,normal
2025-01-12,Montpellier,Angers,1,3,A,0,1,A,,8,21,3,8,11,15,3,3,6,2,2,0,2024_2025,normal
2025-01-12,Toulouse,Strasbourg,1,2,A,1,2,A,,19,8,5,2,12,14,3,2,1,4,0,0,2024_2025,normal
2025-01-12,Paris SG,St Etienne,2,1,H,2,0,H,,25,8,9,3,16,11,7,3,1,2,0,0,2024_2025,normal
2025-01-17,Montpellier,Monaco,2,1,H,0,1,A,,12,26,4,11,7,9,4,16,1,2,0,0,2024_2025,normal
2025-01-17,Lille,Nice,2,1,H,0,1,A,,11,11,4,3,13,13,7,7,1,3,0,0,2024_2025,normal
2025-01-18,Lens,Paris SG,1,2,A,1,0,H,,10,9,5,7,12,8,6,1,2,2,0,0,2024_2025,normal
2025-01-18,Rennes,Brest,1,2,A,0,1,A,,22,10,9,3,13,11,4,4,2,3,0,0,2024_2025,normal
2025-01-18,Lyon,Toulouse,0,0,D,0,0,D,,11,13,3,4,8,8,8,5,1,0,0,0,2024_2025,normal
2025-01-19,St Etienne,Nantes,1,1,D,0,1,A,,12,8,2,4,9,11,7,7,2,1,0,0,2024_2025,normal
2025-01-19,Angers,Auxerre,2,0,H,1,0,H,,12,10,4,4,9,10,4,2,2,1,0,1,2024_2025,normal
2025-01-19,Reims,Le Havre,1,1,D,1,0,H,,11,7,3,2,9,8,6,6,2,2,0,0,2024_2025,normal
2025-01-19,Marseille,Strasbourg,1,1,D,0,1,A,,18,7,3,3,13,14,9,3,3,3,0,0,2024_2025,normal
2025-01-24,Auxerre,St Etienne,1,1,D,1,1,D,,11,8,5,3,15,13,3,4,2,0,0,0,2024_2025,normal
2025-01-25,Monaco,Rennes,3,2,H,1,1,D,,20,14,10,5,12,16,4,2,3,3,0,0,2024_2025,normal
2025-01-25,Strasbourg,Lille,2,1,H,0,1,A,,11,15,7,6,10,9,6,7,4,2,0,0,2024_2025,normal
2025-01-25,Paris SG,Reims,1,1,D,0,0,D,,18,6,7,3,13,13,8,1,2,2,0,0,2024_2025,normal
2025-01-26,Le Havre,Brest,0,1,A,0,1,A,,11,17,1,9,12,14,6,6,2,3,0,0,2024_2025,normal
2025-01-26,Lens,Angers,1,0,H,0,0,D,,16,2,4,0,16,10,4,4,1,1,0,0,2024_2025,normal
2025-01-26,Nantes,Lyon,1,1,D,0,1,A,,7,15,5,4,14,11,4,8,3,1,0,0,2024_2025,normal
2025-01-26,Toulouse,Montpellier,1,2,A,0,0,D,,15,6,6,4,9,15,6,2,1,2,0,0,2024_2025,normal
2025-01-26,Nice,Marseille,2,0,H,1,0,H,,14,18,5,6,12,9,6,12,1,1,0,0,2024_2025,normal
2025-01-31,Montpellier,Lens,0,2,A,0,1,A,,14,19,2,5,12,17,4,5,4,3,0,0,2024_2025,normal
2025-02-01,Brest,Paris SG,2,5,A,0,1,A,,14,14,7,7,9,12,4,7,1,0,0,0,2024_2025,normal
2025-02-01,Monaco,Auxerre,4,2,H,1,2,A,,11,12,6,7,17,15,5,4,2,2,0,0,2024_2025,normal
2025-02-01,Lille,St Etienne,4,1,H,1,1,D,,29,9,13,2,11,12,7,1,1,1,0,1,2024_2025,normal
2025-02-02,Toulouse,Nice,1,1,D,0,1,A,,15,13,4,3,20,20,7,2,2,2,0,0,2024_2025,normal
2025-02-02,Angers,Le Havre,1,1,D,0,0,D,,17,13,2,5,8,19,4,2,2,4,1,1,2024_2025,normal
2025-02-02,Reims,Nantes,1,2,A,1,1,D,,13,11,2,6,14,10,9,3,3,3,1,0,2024_2025,normal
2025-02-02,Rennes,Strasbourg,1,0,H,0,0,D,,13,7,3,3,14,10,6,2,3,3,0,0,2024_2025,normal
2025-02-02,Marseille,Lyon,3,2,H,0,0,D,,20,10,11,4,13,10,6,2,4,1,0,0,2024_2025,normal
2025-02-07,Nantes,Brest,0,2,A,0,1,A,,15,10,2,6,15,13,12,4,3,2,0,0,2024_2025,normal
2025-02-07,Paris SG,Monaco,4,1,H,1,1,D,,16,9,7,3,9,11,1,1,1,0,0,0,2024_2025,normal
2025-02-08,Nice,Lens,2,0,H,1,0,H,,16,12,8,3,6,19,7,3,1,4,0,1,2024_2025,normal
2025-02-08,Lille,Le Havre,1,2,A,0,1,A,,14,14,5,6,16,8,8,10,2,1,0,0,2024_2025,normal
2025-02-08,St Etienne,Rennes,0,2,A,0,1,A,,9,21,3,9,13,6,2,4,1,5,0,0,2024_2025,normal
2025-02-09,Lyon,Reims,4,0,H,1,0,H,,15,9,9,2,10,12,6,6,0,0,0,0,2024_2025,normal
2025-02-09,Auxerre,Toulouse,2,2,D,0,0,D,,9,7,3,3,11,9,3,5,1,1,0,0,2024_2025,normal
2025-02-09,Strasbourg,Montpellier,2,0,H,1,0,H,,22,11,6,2,12,12,6,2,1,4,0,0,2024_2025,normal
2025-02-09,Angers,Marseille,0,2,A,0,0,D,,5,18,0,10,10,8,1,7,1,2,0,0,2024_2025,normal
2025-02-14,Brest,Auxerre,2,2,D,0,1,A,,18,11,6,6,9,12,6,4,2,2,0,0,2024_2025,normal
2025-02-15,Marseille,St Etienne,5,1,H,1,0,H,,28,7,14,2,14,9,14,3,1,1,0,0,2024_2025,normal
2025-02-15,Monaco,Nantes,7,1,H,2,1,H,,22,6,11,2,18,9,9,1,1,1,0,1,2024_2025,normal
2025-02-15,Toulouse,Paris SG,0,1,A,0,0,D,,14,20,4,6,9,6,5,2,2,0,0,0,2024_2025,normal
2025-02-16,Montpellier,Lyon,1,4,A,1,1,D,,11,9,4,6,14,12,7,4,3,1,0,0,2024_2025,normal
2025-02-16,Le Havre,Nice,1,3,A,1,2,A,,14,9,4,3,14,16,6,2,2,2,0,1,2024_2025,normal
2025-02-16,Lens,Strasbourg,0,2,A,0,0,D,,7,13,0,5,12,15,7,3,4,2,1,0,2024_2025,normal
2025-02-16,Reims,Angers,0,1,A,0,1,A,,16,10,4,3,13,6,1,4,2,1,0,0,2024_2025,normal
2025-02-16,Rennes,Lille,0,2,A,0,0,D,,4,18,0,7,9,18,4,8,2,1,1,0,2024_2025,normal
2025-02-21,Rennes,Reims,1,0,H,1,0,H,,26,3,5,0,15,7,9,2,1,2,0,2,2024_2025,normal
2025-02-22,Lille,Monaco,2,1,H,2,1,H,,9,13,6,3,11,18,1,6,4,2,0,0,2024_2025,normal
2025-02-22,St Etienne,Angers,3,3,D,1,2,A,,19,13,8,4,13,16,4,3,3,0,0,0,2024_2025,normal
2025-02-22,Auxerre,Marseille,3,0,H,1,0,H,,9,8,5,2,9,13,2,5,1,3,0,1,2024_2025,normal
2025-02-23,Nantes,Lens,3,1,H,1,0,H,,17,14,8,4,13,18,2,11,2,4,0,1,2024_2025,normal
2025-02-23,Le Havre,Toulouse,1,4,A,0,1,A,,11,11,3,5,11,13,5,3,0,2,1,0,2024_2025,normal
2025-02-23,Nice,Montpellier,2,0,H,1,0,H,,16,13,6,1,17,15,8,5,1,1,0,0,2024_2025,normal
2025-02-23,Strasbourg,Brest,0,0,D,0,0,D,,3,12,1,2,12,12,1,8,3,1,0,0,2024_2025,normal
2025-02-23,Lyon,Paris SG,2,3,A,0,0,D,,14,15,7,8,12,8,5,4,1,1,0,0,2024_2025,normal
2025-02-28,Monaco,Reims,3,0,H,2,0,H,,23,9,9,5,7,7,7,2,0,0,0,0,2024_2025,normal
2025-03-01,St Etienne,Nice,1,3,A,1,1,D,,12,16,3,9,10,11,3,4,2,1,0,0,2024_2025,normal
2025-03-01,Lens,Le Havre,3,4,A,2,2,D,,20,8,7,4,12,11,9,2,2,2,0,0,2024_2025,normal
2025-03-01,Paris SG,Lille,4,1,H,4,0,H,,26,6,11,2,6,10,9,3,0,1,0,0,2024_2025,normal
2025-03-02,Lyon,Brest,2,1,H,1,1,D,,10,15,4,5,16,12,2,5,2,1,0,0,2024_2025,normal
2025-03-02,Angers,Toulouse,0,4,A,0,0,D,,5,19,1,13,13,9,4,9,3,3,0,0,2024_2025,normal
2025-03-02,Auxerre,Strasbourg,0,1,A,0,0,D,,14,6,5,3,10,10,5,3,1,3,0,1,2024_2025,normal
2025-03-02,Montpellier,Rennes,0,4,A,0,1,A,,16,15,5,9,15,15,6,5,2,1,0,0,2024_2025,normal
2025-03-02,Marseille,Nantes,2,0,H,0,0,D,,21,8,5,2,14,15,3,2,1,2,0,0,2024_2025,normal
2025-03-07,Toulouse,Monaco,1,1,D,0,1,A,,8,13,3,3,16,17,3,5,1,3,0,0,2024_2025,normal
2025-03-08,Rennes,Paris SG,1,4,A,0,1,A,,13,19,3,9,11,6,3,2,2,3,0,0,2024_2025,normal
2025-03-08,Lille,Montpellier,1,0,H,0,0,D,,18,10,8,3,11,12,7,1,2,3,0,0,2024_2025,normal
2025-03-08,Marseille,Lens,0,1,A,0,0,D,,15,3,6,2,15,12,7,0,3,1,0,0,2024_2025,normal
2025-03-09,Brest,Angers,2,0,H,1,0,H,,19,7,7,1,14,8,6,6,1,1,0,0,2024_2025,normal
2025-03-09,Le Havre,St Etienne,1,1,D,1,1,D,,13,12,7,3,9,17,5,6,2,3,0,0,2024_2025,normal
2025-03-09,Nantes,Strasbourg,0,1,A,0,0,D,,11,9,2,1,12,17,3,9,1,1,0,0,2024_2025,normal
2025-03-09,Reims,Auxerre,0,2,A,0,2,A,,18,13,4,9,9,13,6,12,1,1,0,0,2024_2025,normal
2025-03-09,Nice,Lyon,0,2,A,0,0,D,,18,8,4,5,12,11,9,2,1,2,0,0,2024_2025,normal
2025-03-14,Nice,Auxerre,1,1,D,1,0,H,,20,10,6,4,14,18,7,3,1,3,1,0,2024_2025,normal
2025-03-15,Nantes,Lille,1,0,H,0,0,D,,10,13,3,4,9,15,3,5,2,3,1,0,2024_2025,normal
2025-03-15,Angers,Monaco,0,2,A,0,0,D,,6,16,2,5,12,11,0,9,1,2,0,0,2024_2025,normal
2025-03-15,Lens,Rennes,1,0,H,0,0,D,,9,12,4,5,17,14,5,4,1,1,0,0,2024_2025,normal
2025-03-16,Lyon,Le Havre,4,2,H,1,2,A,,16,14,7,5,20,12,4,1,2,3,0,0,2024_2025,normal
2025-03-16,Brest,Reims,0,0,D,0,0,D,,11,12,0,2,9,13,4,4,1,3,1,0,2024_2025,normal
2025-03-16,Montpellier,St Etienne,0,2,A,0,1,A,,13,11,3,6,4,7,4,6,1,3,0,1,2024_2025,normal
2025-03-16,Strasbourg,Toulouse,2,1,H,0,1,A,,10,11,3,7,10,14,4,3,0,2,0,0,2024_2025,normal
2025-03-16,Paris SG,Marseille,3,1,H,2,0,H,,16,11,5,2,7,9,5,5,1,0,0,0,2024_2025,normal
2025-03-28,Strasbourg,Lyon,4,2,H,0,0,D,,14,16,7,11,12,15,6,5,2,2,0,0,2024_2025,normal
2025-03-29,Reims,Marseille,3,1,H,1,0,H,,7,20,5,8,6,9,0,12,0,0,0,0,2024_2025,normal
2025-03-29,St Etienne,Paris SG,1,6,A,1,1,D,,11,22,2,10,9,12,3,6,2,0,0,0,2024_2025,normal
2025-03-29,Monaco,Nice,2,1,H,0,1,A,,17,9,6,4,17,14,7,4,2,4,0,1,2024_2025,normal
2025-03-30,Toulouse,Brest,2,4,A,0,2,A,,17,10,4,5,10,18,10,3,0,5,0,0,2024_2025,normal
2025-03-30,Angers,Rennes,0,3,A,0,1,A,,9,14,4,6,10,16,6,5,1,0,0,0,2024_2025,normal
2025-03-30,Auxerre,Montpellier,1,0,H,0,0,D,,21,12,6,1,14,14,10,6,3,1,0,0,2024_2025,normal
2025-03-30,Le Havre,Nantes,3,2,H,2,1,H,,16,7,5,2,16,9,3,4,1,2,0,0,2024_2025,normal
2025-03-30,Lille,Lens,1,0,H,1,0,H,,11,5,5,2,13,15,6,2,1,3,0,0,2024_2025,normal
2025-04-04,Nice,Nantes,1,2,A,1,2,A,,21,8,9,4,9,14,11,2,1,1,0,0,2024_2025,normal
2025-04-05,Paris SG,Angers,1,0,H,0,0,D,,20,5,6,0,7,12,5,1,0,3,0,0,2024_2025,normal
2025-04-05,Brest,Monaco,2,1,H,1,0,H,,13,10,4,3,13,16,2,9,3,2,0,0,2024_2025,normal
2025-04-05,Lyon,Lille,2,1,H,1,1,D,,10,10,4,4,15,14,1,3,3,2,0,0,2024_2025,normal
2025-04-06,Lens,St Etienne,1,0,H,0,0,D,,20,8,5,3,14,20,6,3,3,2,0,0,2024_2025,normal
2025-04-06,Montpellier,Le Havre,0,2,A,0,2,A,,14,13,6,4,15,7,5,2,1,1,1,0,2024_2025,normal
2025-04-06,Reims,Strasbourg,0,1,A,0,1,A,,14,13,7,4,11,9,4,7,2,2,1,1,2024_2025,normal
2025-04-06,Rennes,Auxerre,0,1,A,0,0,D,,18,11,5,3,10,5,8,5,0,0,0,0,2024_2025,normal
2025-04-06,Marseille,Toulouse,3,2,H,1,1,D,,9,8,4,3,11,15,5,1,2,3,0,0,2024_2025,normal
2025-04-11,Lens,Reims,0,2,A,0,1,A,,37,10,14,2,9,7,9,2,1,0,0,0,2024_2025,normal
2025-04-12,Monaco,Marseille,3,0,H,1,0,H,,15,8,10,4,6,18,4,4,2,1,0,0,2024_2025,normal
2025-04-12,Toulouse,Lille,1,2,A,1,2,A,,10,6,5,3,15,11,4,2,1,2,0,0,2024_2025,normal
2025-04-12,Strasbourg,Nice,2,2,D,0,1,A,,11,23,4,6,5,8,2,9,1,2,0,0,2024_2025,normal
2025-04-13,St Etienne,Brest,3,3,D,2,3,A,,9,14,4,6,21,18,7,9,2,4,0,0,2024_2025,normal
2025-04-13,Angers,Montpellier,2,0,H,2,0,H,,10,4,4,1,12,13,6,1,0,2,0,0,2024_2025,normal
2025-04-13,Le Havre,Rennes,1,5,A,1,3,A,,11,10,2,6,16,11,4,3,2,3,0,0,2024_2025,normal
2025-04-13,Auxerre,Lyon,1,3,A,0,0,D,,14,13,3,7,11,9,3,6,3,1,0,0,2024_2025,normal
2025-04-18,Rennes,Nantes,2,1,H,1,0,H,,19,4,5,1,24,13,10,2,3,5,0,1,2024_2025,normal
2025-04-19,Paris SG,Le Havre,2,1,H,1,0,H,,18,9,11,1,7,10,7,3,0,0,0,0,2024_2025,normal
2025-04-19,Monaco,Strasbourg,0,0,D,0,0,D,,12,5,4,2,18,10,3,2,3,3,0,0,2024_2025,normal
2025-04-19,Marseille,Montpellier,5,1,H,1,0,H,,18,6,8,1,11,11,7,2,2,2,0,0,2024_2025,normal
2025-04-20,Lille,Auxerre,3,1,H,2,0,H,,15,7,9,3,8,13,8,4,1,2,0,0,2024_2025,normal
2025-04-20,Brest,Lens,1,3,A,1,2,A,,11,17,5,9,11,11,7,6,0,0,1,0,2024_2025,normal
2025-04-20,Nice,Angers,2,1,H,1,0,H,,22,5,8,2,10,8,4,2,1,1,0,0,2024_2025,normal
2025-04-20,Reims,Toulouse,1,0,H,1,0,H,,8,18,2,6,11,12,0,9,1,0,0,1,2024_2025,normal
2025-04-20,St Etienne,Lyon,2,1,H,1,0,H,,18,14,6,2,12,13,8,6,3,4,0,0,2024_2025,normal
2025-04-22,Nantes,Paris SG,1,1,D,0,1,A,,8,10,2,5,5,9,4,4,2,0,0,0,2024_2025,normal
2025-04-25,Paris SG,Nice,1,3,A,1,1,D,,32,7,13,3,9,11,17,0,3,1,0,0,2024_2025,normal
2025-04-26,Strasbourg,St Etienne,3,1,H,1,1,D,,18,17,7,6,10,7,5,8,1,0,0,0,2024_2025,normal
2025-04-26,Le Havre,Monaco,1,1,D,1,0,H,,9,19,3,7,12,13,3,6,1,0,0,0,2024_2025,normal
